positionName,positionLables,workYear,positionAdvantage,education,jobNature,skillLables,city,companyFullName,companyShortName,companyLabelList,companySize,district,financeStage,industryField,firstType,secondType,thirdType,latitude,longitude,resumeProcessDay,resumeProcessRate,min_salary,max_salary
市场专员兼数据分析师,"数据分析, 行业分析",3-5年,"双休不加班,午间小游戏,超活跃氛围",大专,全职,"数据分析, 行业分析",杭州,杭州光奇犇乐电子商务有限公司,杭州光奇犇乐电子商务有限公司,"弹性工作, 技能培训, 五险一金",15-50人,滨江区,不需要融资,电商,市场|商务类,市场|营销,商业数据分析,30.178615,120.220853,1,33,6,8
数据分析师（美妆行业）,数据分析,3-5年,双休 年假 年终奖 年度旅游,大专,全职,数据分析,杭州,浙江美丽谷电子商务有限公司,美丽谷,"节日礼物, 技能培训, 绩效奖金, 年度旅游",500-2000人,西湖区,未融资,电商,产品|需求|项目类,数据分析,数据分析,30.268327000000003,120.146619,0,0,10,13
数据分析,"电商, SQL",1-3年,独立负责 奖金期权多 福利好,本科,全职,"数据分析, SQL",杭州,无线生活（北京）信息技术有限公司,微店,"扁平化管理, 技术驱动, 14薪, 六险一金",500-2000人,西湖区,C轮,电商,产品|需求|项目类,数据分析,数据分析,30.290878000000003,120.074569,0,0,10,16
IT数据分析专员,"电商, 数据分析, 数据处理, MySQL, SQLServer",1-3年,13薪 早9晚6 一年2次晋升机会,本科,全职,"数据分析, 数据处理, MySQL, SQLServer",杭州,杭州悠可化妆品有限公司,杭州悠可,"绩效奖金, 股票期权, 专项奖金, 五险一金",500-2000人,江干区,上市公司,电商,开发|测试|运维类,数据开发,数据分析,30.301325,120.37170400000001,0,0,6,8
数据分析师,"体育, 数据分析",3-5年,周末双休 入职五险公积金年底13-14薪,大专,全职,数据分析,杭州,力方力合（杭州）体育用品有限公司,力方力合（杭州）体育用品有限公司,,15-50人,江干区,不需要融资,"其他,消费生活",产品|需求|项目类,数据分析,数据分析,30.309690999999997,120.259474,0,0,6,10
财务数据分析师,"电商, 财务, 资产/项目评估, 分析, 风控",3-5年,发展前景,本科,全职,"财务, 资产/项目评估, 分析, 风控",杭州,浙江顺联网络科技有限公司,顺联动力,"年终分红, 绩效奖金, 定期体检, 年底双薪",150-500人,滨江区,不需要融资,"移动互联网,电商",综合职能|高级管理,财务,财务风控,30.211334,120.216493,1,100,10,20
数据分析师,"移动互联网, 电商, 商业, 数据分析, 数据运营, 数据库",3-5年,五险一金 驻外补贴 创业团队 公司前景好,不限,全职,"商业, 数据分析, 数据运营, 数据库",杭州,中巴虹安（杭州）科技有限公司,中巴虹安,,15-50人,余杭区,天使轮,"电商,金融",产品|需求|项目类,数据分析,数据分析,30.275507,119.98871399999999,2,9,15,25
商业数据分析师(J190402018),滴滴,5-10年,商业分析、BI,本科,全职,,杭州,北京嘀嘀无限科技发展有限公司,滴滴,"弹性工作, 节日礼物, 岗位晋升, 技能培训",2000人以上,余杭区,不需要融资,汽车丨出行,产品|需求|项目类,数据分析,其他数据分析,30.278578000000003,120.04853600000001,0,0,35,45
医药数据分析,"大数据, 医疗健康",1-3年,"朝九晚五,五险一金,期权",本科,全职,,杭州,杭州康策网络科技有限公司,康策网络,"股票期权, 绩效奖金, 专项奖金, 年终分红",150-500人,余杭区,不需要融资,"移动互联网,医疗丨健康",产品|需求|项目类,数据分析,数据分析,30.27725,120.007075,0,0,15,30
数据分析师,电商,应届毕业生,"弹性工作,周末双休",硕士,全职,,杭州,杭州嘉云数据科技有限公司,Club Factory,"海量大数据, 世界级产品, AI, 智能供应链",150-500人,西湖区,C轮,"电商,移动互联网",开发|测试|运维类,数据开发,数据分析,30.277356,120.124444,5,100,8,15
数据分析师（2020届）,数据分析,应届毕业生,五险一金 上市公司 奖金丰厚,本科,实习,数据分析,杭州,鼎捷软件股份有限公司,鼎捷软件,"带薪年假, 通讯津贴, 定期体检, 午餐补助",2000人以上,上城区,上市公司,其他,开发|测试|运维类,数据开发,数据分析,30.230332,120.19344199999999,1,28,3,5
数据分析产品经理,"大数据, 数据分析, 数据",3-5年,"研发氛围好,平台棒,领导好",大专,全职,"数据分析, 数据",杭州,北京广通信达软件股份有限公司杭州分公司,广通软件,"扁平管理, 岗位晋升, 五险一金, 技能培训",150-500人,西湖区,上市公司,"移动互联网,数据服务",产品|需求|项目类,产品经理,产品经理,30.28957,120.11755,2,41,20,40
数据分析专家（营销分析）,"数据挖掘, 数据仓库, 数据分析, 数据架构",5-10年,薪酬和空间发展,不限,全职,"数据挖掘, 数据仓库, 数据分析, 数据架构",杭州,北京瀚亚世纪资产管理有限公司,瀚亚资本,,2000人以上,滨江区,不需要融资,金融,开发|测试|运维类,数据开发,数据分析,30.16245,120.146505,0,0,50,70
数据分析师（BI方向）10-01-21,ETL,3-5年,五险一金入职即缴、；午餐补贴,不限,全职,ETL,杭州,杭州大搜车汽车服务有限公司,大搜车,"技能培训, Geek, 开放, 扁平管理",2000人以上,余杭区,D轮及以上,汽车丨出行,开发|测试|运维类,数据开发,数据分析,30.243532000000002,120.03240100000001,2,100,13,25
数据分析专家,"大数据, 电商",5-10年,互联网大厂,本科,全职,,杭州,广东顾德智能科技有限公司,顾德智能,,15-50人,滨江区,未融资,"企业服务,金融",开发|测试|运维类,数据开发,数据分析,30.16245,120.146505,0,0,55,80
商品数据分析,"数据分析, 效果跟踪, 跨境电商",1-3年,扁平化管理、期权股权、弹性工作制,大专,全职,"数据分析, 效果跟踪, 跨境电商",杭州,杭州云豆科技有限公司,云豆科技,"五险一金, 带薪年假, 股票期权, 定期体检",150-500人,滨江区,B轮,"移动互联网,电商",运营|编辑|客服类,运营,数据运营,30.178448,120.220697,0,0,8,10
数据分析师,"企业服务, 可视化, 数据分析, 数据库",1-3年,发展潜力，结合业务，项目制,本科,全职,"可视化, 数据分析, 数据库",杭州,杭州众数信息技术有限公司,杭州众数信息技术有限公司,,15-50人,西湖区,不需要融资,数据服务,产品|需求|项目类,数据分析,数据分析,30.289,120.08878899999999,0,0,10,13
数据分析师,"大数据, 金融, 数据分析",不限,"12天年假,六险一金,技能培训,数据服务",本科,全职,数据分析,杭州,杭州瑞勤数据技术有限公司,瑞勤数据,,15-50人,滨江区,未融资,"金融,数据服务",产品|需求|项目类,数据分析,数据分析,30.177867,120.19021299999999,0,0,8,16
数据分析实习生 (MJ000087),"工具软件, 大数据",应届毕业生,阿里系创业、云计算生态、餐补、双休,本科,兼职,,杭州,杭州玳数科技有限公司,袋鼠云,"股票期权, 弹性工作, 领导好, 五险一金",150-500人,西湖区,A轮,数据服务,开发|测试|运维类,后端开发,数据采集,30.289482,120.06708,1,100,3,4
资深数据分析师/数据分析专家,"数据分析, Hive",3-5年,"业务量大,施展空间大,团队氛围好,魅力老大",本科,全职,"数据分析, Hive",杭州,杭州贝购科技有限公司,贝贝网,"生日趴, 每月腐败基金, 每月补贴, 年度旅游",500-2000人,江干区,D轮及以上,电商,开发|测试|运维类,数据开发,数据分析,30.299404,120.35030400000001,0,0,20,35
助理数据分析师,"数据分析, MySQL",1年以下,周末双休，不加班，政府项目，,本科,全职,"数据分析, MySQL",杭州,杭州盛锋营销策划有限公司,盛锋咨询,,50-150人,拱墅区,未融资,数据服务,开发|测试|运维类,数据开发,数据分析,30.296221999999997,120.14156200000001,0,0,3,5
数据分析师,"移动互联网, 数据分析",3-5年,五险一金,本科,全职,数据分析,杭州,吉林省海生电子商务有限公司,吉林省海生电子商务有限公司,,少于15人,余杭区,不需要融资,电商,产品|需求|项目类,数据分析,数据分析,30.409974,120.245433,0,0,25,35
数据分析师（保险）13-01-19,"MySQL, 数据挖掘",3-5年,餐补，带薪年假，节日礼品，定期体检,本科,全职,"MySQL, 数据挖掘",杭州,杭州大搜车汽车服务有限公司,大搜车,"技能培训, Geek, 开放, 扁平管理",2000人以上,余杭区,D轮及以上,汽车丨出行,开发|测试|运维类,数据开发,数据分析,30.245225,120.034986,2,100,18,30
数据分析经理,"移动互联网, 电商, 数据分析",5-10年,"跨境电商,海外出差",本科,全职,数据分析,杭州,网易（杭州）有限公司,网易,"节日礼物, 技能培训, 免费班车, 带薪年假",2000人以上,滨江区,上市公司,电商,开发|测试|运维类,数据开发,数据分析,30.187795,120.190729,1,4,20,35
数据分析师,"企业服务, 大数据",不限,在家办公，薪水每周发放，良好的学习环境,不限,兼职,,杭州,内蒙古易恒网络科技有限责任公司,易恒科技,,少于15人,上城区,未融资,"移动互联网,数据服务",产品|需求|项目类,数据分析,数据分析,30.254459999999998,120.184349,0,0,10,20
数据分析实习生,"大数据, 企业服务, MySQL, 数据分析",应届毕业生,牛人团队 成长空间 期权激励 独当一面,本科,实习,"MySQL, 数据分析",杭州,杭州观数信息科技有限公司,观远数据,"股票期权, 绩效奖金, 带薪年假, 弹性工作",50-150人,余杭区,A轮,"企业服务,数据服务",开发|测试|运维类,数据开发,数据分析,30.280352,120.017771,1,7,3,5
资深数据分析师,"电商, 数据分析",3-5年,"晋升通道,弹性考勤",本科,全职,数据分析,杭州,杭州贝购科技有限公司,贝贝网,"生日趴, 每月腐败基金, 每月补贴, 年度旅游",500-2000人,江干区,D轮及以上,电商,开发|测试|运维类,数据开发,数据分析,30.299404,120.35030400000001,0,0,20,35
商业数据分析高级专家,"电商, 医疗健康, 商业, 可视化, 数据分析, 数据运营",5-10年,上市公司,硕士,全职,"商业, 可视化, 数据分析, 数据运营",杭州,阿里健康科技（中国）有限公司,阿里健康,"节日礼物, 股票期权, 带薪年假, 绩效奖金",500-2000人,余杭区,上市公司,"移动互联网,电商",产品|需求|项目类,数据分析,BI,30.279212,120.02620800000001,1,11,30,40
数据分析专家,"电商, 金融",5-10年,工资加股权,不限,全职,,杭州,杭州斐丽生物技术有限公司,杭州斐丽生物技术有限公司,,50-150人,滨江区,不需要融资,"移动互联网,电商",产品|需求|项目类,数据分析,数据分析,30.211053000000003,120.207884,0,0,15,30
运营数据分析,"电商, 数据分析",1-3年,五险一金、弹性工作、周末双休,本科,全职,数据分析,杭州,杭州名融网络有限公司,名融网络,"弹性工作, 五险一金, 周末双休, 节日礼物",500-2000人,萧山区,A轮,"移动互联网,电商",运营|编辑|客服类,运营,数据运营,30.235549,120.25624199999999,1,2,10,15
商业数据分析,"MySQL, 数据分析",3-5年,周末双休，不加班，政府项目，,本科,全职,"MySQL, 数据分析",杭州,杭州盛锋营销策划有限公司,盛锋咨询,,50-150人,拱墅区,未融资,数据服务,开发|测试|运维类,数据开发,数据分析,30.296221999999997,120.14156200000001,0,0,6,8
数据分析核算文员,电商,1-3年,朝九晚六，单双休,大专,全职,,杭州,杭州爱斯基摩人床上用品有限公司,爱斯基摩人家居有限公司,,150-500人,江干区,未融资,"电商,移动互联网",开发|测试|运维类,数据开发,数据分析,30.327334999999998,120.267569,0,0,4,6
BI数据分析师,"电商, 新零售",3-5年,新零售赛道 成熟商业模式,本科,全职,,杭州,安徽菜菜电子商务有限公司,呆萝卜,"年终分红, 午餐补助, 年底双薪, 全额五险一金",500-2000人,拱墅区,A轮,"移动互联网,电商",开发|测试|运维类,数据开发,BI工程师,30.2872,120.11878,0,67,25,45
bi数据分析师,"BI, SQL, 数据分析, 商业",3-5年,全员MAC 弹性工作 扁平化管理,本科,全职,"BI, SQL, 数据分析, 商业",杭州,杭州恩牛网络技术有限公司,51信用卡管家,"节日礼物, 专项奖金, 带薪年假, 扁平管理",500-2000人,西湖区,上市公司,金融,产品|需求|项目类,数据分析,BI,30.29073,120.07435,0,82,15,25
bi数据分析师,电商,3-5年,"双休,六险一金,团队氛围棒,体检",本科,全职,,杭州,杭州智聪网络科技有限公司,年糕妈妈,"带薪年假, 定期体检, 丰厚年终奖金, 午餐补助",150-500人,西湖区,B轮,"移动互联网,电商",开发|测试|运维类,数据开发,数据分析,30.269337,120.09976,1,70,10,20
商业数据分析专家BI,"支付, MySQL, Java",3-5年,五险一金、年终奖、商业保险、年度体检,本科,全职,"MySQL, Java",杭州,杭州红移趋势科技有限公司,红移趋势,"股票期权, 带薪年假, 年底双薪, 年终分红",50-150人,西湖区,A轮,"移动互联网,文娱丨内容",开发|测试|运维类,数据开发,数据分析,30.281370000000003,120.079594,1,81,17,25
BI数据分析师,数据分析,5-10年,年终奖、补充保险、餐补、交通补助,本科,全职,数据分析,杭州,上海钾呈信息科技有限公司,钾呈信息,,150-500人,西湖区,不需要融资,"移动互联网,电商",开发|测试|运维类,数据开发,数据分析,30.288853000000003,120.076481,0,0,30,50
高级游戏数据分析师,游戏,不限,晋升空间大,本科,全职,,杭州,网易（杭州）有限公司,网易,"节日礼物, 技能培训, 免费班车, 带薪年假",2000人以上,滨江区,上市公司,电商,开发|测试|运维类,数据开发,数据分析,30.187795,120.190729,2,71,15,20
高级财务数据分析师,"会计, 分析",3-5年,餐补，带薪年假，节日礼品，定期体检,本科,全职,"会计, 分析",杭州,杭州大搜车汽车服务有限公司,大搜车,"技能培训, Geek, 开放, 扁平管理",2000人以上,余杭区,D轮及以上,汽车丨出行,综合职能|高级管理,财务,财务,31.240896999999997,121.417492,2,100,7,12
财务数据分析经理,"电商, 物流, 分析, 上市, 资产管理, 尽职调查",5-10年,五险一金 发展前景好 双休,本科,全职,"分析, 上市, 资产管理, 尽职调查",杭州,杭州观眇生物科技有限公司,观眇生物科技,,15-50人,西湖区,未融资,消费生活,综合职能|高级管理,财务,财务,30.265819,120.097698,1,42,25,35
